datetime,date,hour,temp_c,humidity_pct,wind_kph,visibility_km,precip_mm,condition
2025-01-02 01:00:00,2025-01-02,1,13.4,51,5.9,10.0,0.0,Clear
2025-01-02 02:00:00,2025-01-02,2,13.1,65,5.0,10.0,0.0,Clear
2025-01-02 03:00:00,2025-01-02,3,14.6,70,13.1,10.0,0.0,Clear
2025-01-02 04:00:00,2025-01-02,4,13.2,65,30.2,10.0,0.0,Clear
2025-01-02 05:00:00,2025-01-02,5,11.8,79,7.8,10.0,0.0,Clear
2025-01-02 06:00:00,2025-01-02,6,13.5,76,2.3,10.0,0.0,Clear
2025-01-02 07:00:00,2025-01-02,7,14.7,78,4.0,10.0,0.0,Sunny
2025-01-02 08:00:00,2025-01-02,8,19.0,84,4.5,10.0,0.0,Sunny
2025-01-02 09:00:00,2025-01-02,9,18.4,83,16.0,10.0,0.0,Sunny
2025-01-02 10:00:00,2025-01-02,10,19.4,75,18.1,10.0,0.0,Sunny
2025-01-02 11:00:00,2025-01-02,11,20.9,79,12.9,10.0,0.0,Sunny
2025-01-02 12:00:00,2025-01-02,12,22.9,72,3.3,10.0,0.0,Partly Cloudy
2025-01-02 13:00:00,2025-01-02,13,23.9,67,18.5,10.0,0.0,Sunny
2025-01-02 14:00:00,2025-01-02,14,24.4,67,2.3,10.0,0.0,Sunny
2025-01-02 15:00:00,2025-01-02,15,26.5,65,11.4,10.0,0.0,Hazy
2025-01-02 16:00:00,2025-01-02,16,24.9,55,15.5,10.0,0.0,Sunny
2025-01-02 17:00:00,2025-01-02,17,24.5,56,9.6,10.0,0.0,Sunny
2025-01-02 18:00:00,2025-01-02,18,24.5,53,9.4,10.0,0.0,Sunny
2025-01-02 19:00:00,2025-01-02,19,23.2,52,5.5,10.0,0.0,Clear
2025-01-02 20:00:00,2025-01-02,20,19.9,47,3.5,10.0,0.0,Clear
2025-01-02 21:00:00,2025-01-02,21,20.4,50,23.8,10.0,0.0,Clear
2025-01-02 22:00:00,2025-01-02,22,17.3,51,9.4,10.0,0.0,Clear
2025-01-02 23:00:00,2025-01-02,23,15.0,43,8.3,10.0,0.0,Clear
2025-01-03 00:00:00,2025-01-03,0,15.5,59,22.8,10.0,0.0,Clear
2025-01-03 01:00:00,2025-01-03,1,13.8,61,2.0,10.0,0.0,Clear
2025-01-03 02:00:00,2025-01-03,2,13.1,59,29.3,10.0,0.0,Clear
2025-01-03 03:00:00,2025-01-03,3,12.1,61,9.0,0.4,0.0,Fog
2025-01-03 04:00:00,2025-01-03,4,12.7,73,9.9,0.6,0.0,Fog
2025-01-03 05:00:00,2025-01-03,5,12.5,71,5.6,0.2,0.0,Fog
2025-01-03 06:00:00,2025-01-03,6,14.1,73,8.0,0.7,0.0,Fog
2025-01-03 07:00:00,2025-01-03,7,15.2,79,2.6,1.1,0.0,Fog
2025-01-03 08:00:00,2025-01-03,8,17.6,87,11.2,0.3,0.0,Fog
2025-01-03 09:00:00,2025-01-03,9,20.8,89,21.4,10.0,0.0,Hazy
2025-01-03 10:00:00,2025-01-03,10,20.5,90,8.2,10.0,0.0,Sunny
2025-01-03 11:00:00,2025-01-03,11,23.2,80,11.4,10.0,0.0,Hazy
2025-01-03 12:00:00,2025-01-03,12,23.8,77,9.6,10.0,0.0,Sunny
2025-01-03 13:00:00,2025-01-03,13,26.0,73,18.5,10.0,0.0,Hazy
2025-01-03 14:00:00,2025-01-03,14,27.3,67,6.0,10.0,0.0,Sunny
2025-01-03 15:00:00,2025-01-03,15,24.9,62,18.6,10.0,0.0,Sunny
2025-01-03 16:00:00,2025-01-03,16,23.2,59,6.1,10.0,0.0,Partly Cloudy
2025-01-03 17:00:00,2025-01-03,17,23.1,64,11.4,10.0,0.0,Sunny
2025-01-03 18:00:00,2025-01-03,18,24.8,49,11.2,10.0,0.0,Partly Cloudy
2025-01-03 19:00:00,2025-01-03,19,22.6,50,20.9,10.0,0.0,Clear
2025-01-03 20:00:00,2025-01-03,20,19.5,50,25.5,10.0,0.0,Clear
2025-01-03 21:00:00,2025-01-03,21,20.9,55,5.8,10.0,0.0,Clear
2025-01-03 22:00:00,2025-01-03,22,16.9,49,8.3,10.0,0.0,Clear
2025-01-03 23:00:00,2025-01-03,23,15.3,48,24.2,10.0,0.0,Clear
2025-01-04 00:00:00,2025-01-04,0,14.1,48,7.7,10.0,0.0,Clear
2025-01-04 01:00:00,2025-01-04,1,14.9,52,3.0,10.0,0.0,Clear
2025-01-04 02:00:00,2025-01-04,2,11.8,60,28.6,10.0,0.0,Clear
2025-01-04 03:00:00,2025-01-04,3,14.0,64,17.1,10.0,0.0,Clear
2025-01-04 04:00:00,2025-01-04,4,13.4,69,9.3,10.0,0.0,Clear
2025-01-04 05:00:00,2025-01-04,5,15.0,76,5.5,10.0,0.0,Clear
2025-01-04 06:00:00,2025-01-04,6,15.3,75,4.5,10.0,0.0,Clear
2025-01-04 07:00:00,2025-01-04,7,16.2,82,4.7,10.0,0.0,Partly Cloudy
2025-01-04 08:00:00,2025-01-04,8,18.2,87,15.7,10.0,0.0,Sunny
2025-01-04 09:00:00,2025-01-04,9,19.1,76,21.4,10.0,0.0,Sunny
2025-01-04 10:00:00,2025-01-04,10,19.8,83,3.2,10.0,0.0,Partly Cloudy
2025-01-04 11:00:00,2025-01-04,11,23.0,86,6.5,10.0,0.0,Partly Cloudy
2025-01-04 12:00:00,2025-01-04,12,23.5,79,2.4,10.0,0.0,Sunny
2025-01-04 13:00:00,2025-01-04,13,26.1,71,7.7,10.0,0.0,Sunny
2025-01-04 14:00:00,2025-01-04,14,26.8,72,7.5,10.0,0.0,Hazy
2025-01-04 15:00:00,2025-01-04,15,26.2,63,10.9,10.0,0.0,Sunny
2025-01-04 16:00:00,2025-01-04,16,26.5,64,2.0,10.0,0.0,Sunny
2025-01-04 17:00:00,2025-01-04,17,25.2,58,8.4,10.0,0.0,Sunny
2025-01-04 18:00:00,2025-01-04,18,24.2,60,12.9,10.0,0.0,Sunny
2025-01-04 19:00:00,2025-01-04,19,21.5,49,10.9,10.0,0.0,Clear
2025-01-04 20:00:00,2025-01-04,20,21.0,49,15.1,10.0,0.0,Clear
2025-01-04 21:00:00,2025-01-04,21,19.5,46,12.0,10.0,0.0,Clear
2025-01-04 22:00:00,2025-01-04,22,17.8,48,2.0,10.0,0.0,Clear
2025-01-04 23:00:00,2025-01-04,23,16.1,46,22.6,10.0,0.0,Clear
2025-01-05 00:00:00,2025-01-05,0,14.7,58,20.1,10.0,0.0,Clear
2025-01-05 01:00:00,2025-01-05,1,15.9,57,5.3,10.0,0.0,Clear
2025-01-05 02:00:00,2025-01-05,2,12.9,60,8.3,10.0,0.0,Clear
2025-01-05 03:00:00,2025-01-05,3,13.4,69,4.1,1.2,0.0,Fog
2025-01-05 04:00:00,2025-01-05,4,12.8,76,13.2,1.1,0.0,Fog
2025-01-05 05:00:00,2025-01-05,5,13.8,83,13.7,0.3,0.0,Fog
2025-01-05 06:00:00,2025-01-05,6,13.4,74,19.3,0.7,0.0,Fog
2025-01-05 07:00:00,2025-01-05,7,15.1,83,8.6,0.8,0.0,Fog
2025-01-05 08:00:00,2025-01-05,8,16.8,86,11.5,1.2,0.0,Fog
2025-01-05 09:00:00,2025-01-05,9,17.3,83,4.3,10.0,0.0,Sunny
2025-01-05 10:00:00,2025-01-05,10,20.9,80,16.0,10.0,0.0,Sunny
2025-01-05 11:00:00,2025-01-05,11,21.2,85,22.2,10.0,0.0,Sunny
2025-01-05 12:00:00,2025-01-05,12,22.3,74,17.9,10.0,0.0,Sunny
2025-01-05 13:00:00,2025-01-05,13,27.2,76,25.6,10.0,0.0,Sunny
2025-01-05 14:00:00,2025-01-05,14,26.7,67,8.4,10.0,0.0,Sunny
2025-01-05 15:00:00,2025-01-05,15,28.0,65,3.0,10.0,0.0,Hazy
2025-01-05 16:00:00,2025-01-05,16,25.2,54,2.0,10.0,0.0,Partly Cloudy
2025-01-05 17:00:00,2025-01-05,17,24.3,52,7.1,10.0,0.0,Sunny
2025-01-05 18:00:00,2025-01-05,18,24.1,45,8.4,10.0,0.0,Partly Cloudy
2025-01-05 19:00:00,2025-01-05,19,22.8,60,15.7,10.0,0.0,Clear
2025-01-05 20:00:00,2025-01-05,20,20.3,42,7.7,10.0,0.0,Clear
2025-01-05 21:00:00,2025-01-05,21,18.2,51,4.0,10.0,0.0,Clear
2025-01-05 22:00:00,2025-01-05,22,18.1,45,14.1,10.0,0.0,Clear
2025-01-05 23:00:00,2025-01-05,23,13.9,40,12.0,10.0,0.0,Clear
2025-01-06 00:00:00,2025-01-06,0,15.2,53,18.2,10.0,0.0,Clear
2025-01-06 01:00:00,2025-01-06,1,13.1,66,21.8,10.0,0.0,Clear
2025-01-06 02:00:00,2025-01-06,2,13.7,57,20.8,10.0,0.0,Clear
2025-01-06 03:00:00,2025-01-06,3,13.9,72,12.3,1.0,0.0,Fog
2025-01-06 04:00:00,2025-01-06,4,13.5,78,9.3,1.0,0.0,Fog
2025-01-06 05:00:00,2025-01-06,5,12.0,70,2.0,0.9,0.0,Fog
2025-01-06 06:00:00,2025-01-06,6,12.7,71,15.2,0.6,0.0,Fog
2025-01-06 07:00:00,2025-01-06,7,13.9,77,17.7,1.2,0.0,Fog
2025-01-06 08:00:00,2025-01-06,8,16.8,87,4.1,1.1,0.0,Fog
2025-01-06 09:00:00,2025-01-06,9,17.3,75,2.0,10.0,0.0,Sunny
2025-01-06 10:00:00,2025-01-06,10,20.7,84,7.3,10.0,0.0,Partly Cloudy
2025-01-06 11:00:00,2025-01-06,11,21.2,81,22.2,10.0,0.0,Sunny
2025-01-06 12:00:00,2025-01-06,12,22.9,75,8.7,10.0,0.0,Sunny
2025-01-06 13:00:00,2025-01-06,13,24.6,72,2.5,10.0,0.0,Sunny
2025-01-06 14:00:00,2025-01-06,14,25.8,69,12.6,10.0,0.0,Partly Cloudy
2025-01-06 15:00:00,2025-01-06,15,24.6,65,4.8,10.0,0.0,Partly Cloudy
2025-01-06 16:00:00,2025-01-06,16,24.8,67,23.6,10.0,0.0,Partly Cloudy
2025-01-06 17:00:00,2025-01-06,17,25.1,54,4.1,10.0,0.0,Sunny
2025-01-06 18:00:00,2025-01-06,18,23.5,52,9.5,10.0,0.0,Sunny
2025-01-06 19:00:00,2025-01-06,19,22.1,52,3.9,10.0,0.0,Clear
2025-01-06 20:00:00,2025-01-06,20,21.5,44,13.3,10.0,0.0,Clear
2025-01-06 21:00:00,2025-01-06,21,17.9,53,9.8,10.0,0.0,Clear
2025-01-06 22:00:00,2025-01-06,22,18.3,44,21.0,10.0,0.0,Clear
2025-01-06 23:00:00,2025-01-06,23,18.5,51,18.0,10.0,0.0,Clear
2025-01-07 00:00:00,2025-01-07,0,14.7,51,8.2,10.0,0.0,Clear
2025-01-07 01:00:00,2025-01-07,1,12.8,56,8.4,10.0,0.0,Clear
2025-01-07 02:00:00,2025-01-07,2,11.0,68,9.7,10.0,0.0,Clear
2025-01-07 03:00:00,2025-01-07,3,11.9,66,12.5,10.0,0.0,Clear
2025-01-07 04:00:00,2025-01-07,4,13.2,67,45.1,10.0,0.0,Clear
2025-01-07 05:00:00,2025-01-07,5,13.2,70,16.2,10.0,0.0,Clear
2025-01-07 06:00:00,2025-01-07,6,14.3,83,8.8,10.0,0.0,Clear
2025-01-07 07:00:00,2025-01-07,7,15.6,82,2.2,10.0,0.0,Partly Cloudy
2025-01-07 08:00:00,2025-01-07,8,16.7,80,2.0,10.0,0.0,Sunny
2025-01-07 09:00:00,2025-01-07,9,18.9,87,2.0,10.0,0.0,Sunny
2025-01-07 10:00:00,2025-01-07,10,19.7,79,21.6,10.0,0.0,Sunny
2025-01-07 11:00:00,2025-01-07,11,22.4,77,6.4,10.0,0.0,Partly Cloudy
2025-01-07 12:00:00,2025-01-07,12,23.8,77,23.3,10.0,0.0,Sunny
2025-01-07 13:00:00,2025-01-07,13,26.3,73,7.7,10.0,0.0,Sunny
2025-01-07 14:00:00,2025-01-07,14,24.4,63,6.0,10.0,0.0,Sunny
2025-01-07 15:00:00,2025-01-07,15,26.4,63,16.6,10.0,0.0,Sunny
2025-01-07 16:00:00,2025-01-07,16,26.3,63,2.0,10.0,0.0,Sunny
2025-01-07 17:00:00,2025-01-07,17,24.3,54,29.3,10.0,0.0,Sunny
2025-01-07 18:00:00,2025-01-07,18,22.8,52,4.0,10.0,0.0,Sunny
2025-01-07 19:00:00,2025-01-07,19,23.9,45,9.8,10.0,0.0,Clear
2025-01-07 20:00:00,2025-01-07,20,19.1,49,7.3,10.0,0.0,Clear
2025-01-07 21:00:00,2025-01-07,21,18.0,49,16.8,10.0,0.0,Clear
2025-01-07 22:00:00,2025-01-07,22,16.0,53,7.0,10.0,0.0,Clear
2025-01-07 23:00:00,2025-01-07,23,14.9,48,23.4,10.0,0.0,Clear
2025-01-08 00:00:00,2025-01-08,0,14.1,51,20.7,10.0,0.0,Clear
2025-01-08 01:00:00,2025-01-08,1,15.2,59,15.3,10.0,0.0,Clear
2025-01-08 02:00:00,2025-01-08,2,12.2,60,3.5,10.0,0.0,Clear
2025-01-08 03:00:00,2025-01-08,3,15.0,68,2.0,10.0,0.0,Clear
2025-01-08 04:00:00,2025-01-08,4,13.8,73,12.5,10.0,0.0,Clear
2025-01-08 05:00:00,2025-01-08,5,12.8,70,15.1,10.0,0.0,Clear
2025-01-08 06:00:00,2025-01-08,6,13.8,73,9.9,10.0,0.0,Clear
2025-01-08 07:00:00,2025-01-08,7,16.0,78,10.0,10.0,0.0,Partly Cloudy
2025-01-08 08:00:00,2025-01-08,8,17.4,75,27.4,10.0,0.0,Partly Cloudy
2025-01-08 09:00:00,2025-01-08,9,17.6,90,3.6,10.0,0.0,Sunny
2025-01-08 10:00:00,2025-01-08,10,19.8,77,11.3,10.0,0.0,Partly Cloudy
2025-01-08 11:00:00,2025-01-08,11,20.4,85,17.2,10.0,0.0,Partly Cloudy
2025-01-08 12:00:00,2025-01-08,12,25.7,74,29.6,10.0,0.0,Partly Cloudy
2025-01-08 13:00:00,2025-01-08,13,24.8,78,5.5,10.0,0.0,Partly Cloudy
2025-01-08 14:00:00,2025-01-08,14,24.9,74,11.1,10.0,0.0,Partly Cloudy
2025-01-08 15:00:00,2025-01-08,15,24.7,58,8.6,10.0,0.0,Sunny
2025-01-08 16:00:00,2025-01-08,16,24.6,60,13.1,10.0,0.0,Partly Cloudy
2025-01-08 17:00:00,2025-01-08,17,22.9,63,18.0,10.0,0.0,Sunny
2025-01-08 18:00:00,2025-01-08,18,23.8,53,13.1,10.0,0.0,Sunny
2025-01-08 19:00:00,2025-01-08,19,23.2,53,5.7,10.0,0.0,Clear
2025-01-08 20:00:00,2025-01-08,20,22.6,49,11.1,10.0,0.0,Clear
2025-01-08 21:00:00,2025-01-08,21,20.0,51,10.9,10.0,0.0,Clear
2025-01-08 22:00:00,2025-01-08,22,18.2,53,3.2,10.0,0.0,Clear
2025-01-08 23:00:00,2025-01-08,23,17.1,49,59.8,10.0,0.0,Clear
2025-01-09 00:00:00,2025-01-09,0,14.2,52,6.9,10.0,0.0,Clear
2025-01-09 01:00:00,2025-01-09,1,11.8,55,17.3,10.0,0.0,Clear
2025-01-09 02:00:00,2025-01-09,2,13.7,55,2.0,10.0,0.0,Clear
2025-01-09 03:00:00,2025-01-09,3,11.6,68,7.6,0.2,0.0,Fog
2025-01-09 04:00:00,2025-01-09,4,12.6,70,4.0,1.0,0.0,Fog
2025-01-09 05:00:00,2025-01-09,5,12.2,79,6.5,0.6,0.0,Fog
2025-01-09 06:00:00,2025-01-09,6,15.8,86,3.4,0.9,0.0,Fog
2025-01-09 07:00:00,2025-01-09,7,16.8,78,15.1,0.8,0.0,Fog
2025-01-09 08:00:00,2025-01-09,8,15.6,81,4.8,1.1,0.0,Fog
2025-01-09 09:00:00,2025-01-09,9,19.1,81,14.5,10.0,0.0,Sunny
2025-01-09 10:00:00,2025-01-09,10,21.9,88,5.7,10.0,0.0,Partly Cloudy
2025-01-09 11:00:00,2025-01-09,11,22.1,75,6.1,10.0,0.0,Sunny
2025-01-09 12:00:00,2025-01-09,12,23.6,79,14.1,10.0,0.0,Sunny
2025-01-09 13:00:00,2025-01-09,13,25.8,68,3.7,10.0,0.0,Sunny
2025-01-09 14:00:00,2025-01-09,14,25.0,76,10.7,10.0,0.0,Sunny
2025-01-09 15:00:00,2025-01-09,15,25.4,68,5.3,10.0,0.0,Partly Cloudy
2025-01-09 16:00:00,2025-01-09,16,26.2,58,11.5,10.0,0.0,Sunny
2025-01-09 17:00:00,2025-01-09,17,23.4,63,20.4,10.0,0.0,Sunny
2025-01-09 18:00:00,2025-01-09,18,22.8,49,18.5,10.0,0.0,Sunny
2025-01-09 19:00:00,2025-01-09,19,20.2,50,3.5,10.0,0.0,Clear
2025-01-09 20:00:00,2025-01-09,20,23.1,39,2.0,10.0,0.0,Clear
2025-01-09 21:00:00,2025-01-09,21,19.1,50,20.3,10.0,0.0,Clear
2025-01-09 22:00:00,2025-01-09,22,18.6,46,20.2,10.0,0.0,Clear
2025-01-09 23:00:00,2025-01-09,23,14.3,49,12.5,10.0,0.0,Clear
2025-01-10 00:00:00,2025-01-10,0,15.9,48,11.5,10.0,0.0,Clear
2025-01-10 01:00:00,2025-01-10,1,13.0,52,2.0,10.0,0.0,Clear
2025-01-10 02:00:00,2025-01-10,2,14.4,58,7.4,10.0,0.0,Clear
2025-01-10 03:00:00,2025-01-10,3,12.3,70,16.7,10.0,0.0,Clear
2025-01-10 04:00:00,2025-01-10,4,11.4,71,2.5,10.0,0.0,Clear
2025-01-10 05:00:00,2025-01-10,5,14.7,71,6.8,10.0,0.0,Clear
2025-01-10 06:00:00,2025-01-10,6,14.5,69,8.0,10.0,0.0,Clear
2025-01-10 07:00:00,2025-01-10,7,14.3,88,19.5,10.0,0.0,Hazy
2025-01-10 08:00:00,2025-01-10,8,15.3,72,7.0,10.0,0.0,Hazy
2025-01-10 09:00:00,2025-01-10,9,19.5,88,17.5,10.0,0.0,Sunny
2025-01-10 10:00:00,2025-01-10,10,20.6,84,19.1,10.0,0.0,Sunny
2025-01-10 11:00:00,2025-01-10,11,22.5,80,9.8,10.0,0.0,Sunny
2025-01-10 12:00:00,2025-01-10,12,23.9,75,26.3,10.0,0.0,Sunny
2025-01-10 13:00:00,2025-01-10,13,24.5,77,8.2,10.0,0.0,Sunny
2025-01-10 14:00:00,2025-01-10,14,25.7,74,16.0,10.0,0.0,Sunny
2025-01-10 15:00:00,2025-01-10,15,26.4,69,14.2,10.0,0.0,Sunny
2025-01-10 16:00:00,2025-01-10,16,25.1,65,8.0,10.0,0.0,Sunny
2025-01-10 17:00:00,2025-01-10,17,25.3,50,18.8,10.0,0.0,Partly Cloudy
2025-01-10 18:00:00,2025-01-10,18,24.3,50,27.6,10.0,0.0,Sunny
2025-01-10 19:00:00,2025-01-10,19,23.5,47,6.4,10.0,0.0,Clear
2025-01-10 20:00:00,2025-01-10,20,18.0,48,31.5,10.0,0.0,Clear
2025-01-10 21:00:00,2025-01-10,21,18.5,48,6.4,10.0,0.0,Clear
2025-01-10 22:00:00,2025-01-10,22,18.0,52,14.4,10.0,0.0,Clear
2025-01-10 23:00:00,2025-01-10,23,18.3,49,10.5,10.0,0.0,Clear
2025-01-11 00:00:00,2025-01-11,0,15.8,55,3.2,10.0,0.0,Clear
2025-01-11 01:00:00,2025-01-11,1,14.8,55,11.0,10.0,0.0,Clear
2025-01-11 02:00:00,2025-01-11,2,15.9,69,11.5,10.0,0.0,Clear
2025-01-11 03:00:00,2025-01-11,3,12.4,62,19.2,10.0,0.0,Clear
2025-01-11 04:00:00,2025-01-11,4,15.2,67,8.9,10.0,0.0,Clear
2025-01-11 05:00:00,2025-01-11,5,14.2,75,14.7,10.0,0.0,Clear
2025-01-11 06:00:00,2025-01-11,6,13.2,82,6.1,10.0,0.0,Clear
2025-01-11 07:00:00,2025-01-11,7,13.7,78,5.5,10.0,0.0,Sunny
2025-01-11 08:00:00,2025-01-11,8,17.0,81,9.7,10.0,0.0,Sunny
2025-01-11 09:00:00,2025-01-11,9,19.8,82,7.9,10.0,0.0,Sunny
2025-01-11 10:00:00,2025-01-11,10,20.4,78,8.0,10.0,0.0,Sunny
2025-01-11 11:00:00,2025-01-11,11,22.4,78,9.2,10.0,0.0,Sunny
2025-01-11 12:00:00,2025-01-11,12,25.9,75,4.7,10.0,0.0,Sunny
2025-01-11 13:00:00,2025-01-11,13,24.7,79,19.7,10.0,0.0,Sunny
2025-01-11 14:00:00,2025-01-11,14,27.6,70,28.0,10.0,0.0,Sunny
2025-01-11 15:00:00,2025-01-11,15,26.4,63,13.0,10.0,0.0,Sunny
2025-01-11 16:00:00,2025-01-11,16,26.6,68,2.0,10.0,0.0,Partly Cloudy
2025-01-11 17:00:00,2025-01-11,17,24.4,63,22.1,10.0,0.0,Sunny
2025-01-11 18:00:00,2025-01-11,18,23.5,59,2.6,10.0,0.0,Sunny
2025-01-11 19:00:00,2025-01-11,19,22.3,48,3.9,10.0,0.0,Clear
2025-01-11 20:00:00,2025-01-11,20,20.6,52,15.5,10.0,0.0,Clear
2025-01-11 21:00:00,2025-01-11,21,19.8,56,12.1,10.0,0.0,Clear
2025-01-11 22:00:00,2025-01-11,22,18.9,46,23.6,10.0,0.0,Clear
2025-01-11 23:00:00,2025-01-11,23,18.7,49,4.2,10.0,0.0,Clear
2025-01-12 00:00:00,2025-01-12,0,13.6,51,25.0,10.0,0.0,Clear
2025-01-12 01:00:00,2025-01-12,1,13.4,57,3.5,10.0,0.0,Clear
2025-01-12 02:00:00,2025-01-12,2,13.9,68,7.0,10.0,0.0,Clear
2025-01-12 03:00:00,2025-01-12,3,12.6,65,10.5,10.0,0.0,Clear
2025-01-12 04:00:00,2025-01-12,4,9.6,67,13.4,5.2,1.8,Light Rain
2025-01-12 05:00:00,2025-01-12,5,12.7,74,21.2,5.2,4.7,Light Rain
2025-01-12 06:00:00,2025-01-12,6,11.8,82,15.9,5.2,4.7,Light Rain
2025-01-12 07:00:00,2025-01-12,7,14.4,69,4.9,5.2,1.8,Light Rain
2025-01-12 08:00:00,2025-01-12,8,19.4,84,18.2,10.0,0.0,Sunny
2025-01-12 09:00:00,2025-01-12,9,19.8,82,8.0,10.0,0.0,Sunny
2025-01-12 10:00:00,2025-01-12,10,21.4,80,2.0,10.0,0.0,Sunny
2025-01-12 11:00:00,2025-01-12,11,24.0,74,11.4,10.0,0.0,Sunny
2025-01-12 12:00:00,2025-01-12,12,23.4,80,14.1,10.0,0.0,Sunny
2025-01-12 13:00:00,2025-01-12,13,25.0,73,13.4,10.0,0.0,Partly Cloudy
2025-01-12 14:00:00,2025-01-12,14,25.1,71,13.8,10.0,0.0,Sunny
2025-01-12 15:00:00,2025-01-12,15,26.4,60,10.3,10.0,0.0,Partly Cloudy
2025-01-12 16:00:00,2025-01-12,16,23.7,53,4.4,10.0,0.0,Sunny
2025-01-12 17:00:00,2025-01-12,17,23.6,51,20.4,10.0,0.0,Sunny
2025-01-12 18:00:00,2025-01-12,18,23.6,51,11.3,10.0,0.0,Sunny
2025-01-12 19:00:00,2025-01-12,19,23.0,42,10.0,10.0,0.0,Clear
2025-01-12 20:00:00,2025-01-12,20,23.0,48,13.5,10.0,0.0,Clear
2025-01-12 21:00:00,2025-01-12,21,17.9,54,9.0,10.0,0.0,Clear
2025-01-12 22:00:00,2025-01-12,22,17.2,38,17.6,10.0,0.0,Clear
2025-01-12 23:00:00,2025-01-12,23,16.1,47,25.2,10.0,0.0,Clear
2025-01-13 00:00:00,2025-01-13,0,13.0,52,2.9,10.0,0.0,Clear
2025-01-13 01:00:00,2025-01-13,1,12.5,55,2.0,10.0,0.0,Clear
2025-01-13 02:00:00,2025-01-13,2,10.6,66,5.8,10.0,0.0,Clear
2025-01-13 03:00:00,2025-01-13,3,13.2,63,3.8,0.9,0.0,Fog
2025-01-13 04:00:00,2025-01-13,4,11.8,68,11.8,0.8,0.0,Fog
2025-01-13 05:00:00,2025-01-13,5,14.8,73,29.6,0.6,0.0,Fog
2025-01-13 06:00:00,2025-01-13,6,14.9,80,30.4,0.3,0.0,Fog
2025-01-13 07:00:00,2025-01-13,7,15.5,87,6.7,0.3,0.0,Fog
2025-01-13 08:00:00,2025-01-13,8,16.4,82,4.3,0.4,0.0,Fog
2025-01-13 09:00:00,2025-01-13,9,19.5,89,7.0,10.0,0.0,Sunny
2025-01-13 10:00:00,2025-01-13,10,20.4,83,15.3,10.0,0.0,Sunny
2025-01-13 11:00:00,2025-01-13,11,22.9,76,4.4,10.0,0.0,Sunny
2025-01-13 12:00:00,2025-01-13,12,25.0,82,2.4,10.0,0.0,Partly Cloudy
2025-01-13 13:00:00,2025-01-13,13,23.7,74,6.9,10.0,0.0,Partly Cloudy
2025-01-13 14:00:00,2025-01-13,14,24.8,75,9.8,10.0,0.0,Sunny
2025-01-13 15:00:00,2025-01-13,15,27.0,68,10.1,10.0,0.0,Sunny
2025-01-13 16:00:00,2025-01-13,16,26.9,64,5.1,10.0,0.0,Sunny
2025-01-13 17:00:00,2025-01-13,17,23.5,53,2.8,10.0,0.0,Hazy
2025-01-13 18:00:00,2025-01-13,18,22.6,48,11.6,10.0,0.0,Sunny
2025-01-13 19:00:00,2025-01-13,19,21.2,49,11.1,10.0,0.0,Clear
2025-01-13 20:00:00,2025-01-13,20,21.0,42,4.7,10.0,0.0,Clear
