datetime,date,hour,location_id,road_code,direction,volume_vph,demand_vph,avg_speed_kph,free_flow_speed_kph,vc_ratio,occupancy_pct,travel_time_index,level_of_service,incident_affected
2025-01-01 17:00:00,2025-01-01,17,SZR_N1,E11,NB (to Deira),5485,5485,103.9,105,0.457,40.2,1.01,B,0
2025-01-01 18:00:00,2025-01-01,18,SZR_N1,E11,NB (to Deira),5830,5830,105.0,105,0.486,39.2,1.0,B,0
2025-01-01 19:00:00,2025-01-01,19,SZR_N1,E11,NB (to Deira),4919,4919,103.7,105,0.41,32.0,1.01,B,0
2025-01-01 20:00:00,2025-01-01,20,SZR_N1,E11,NB (to Deira),4679,4679,103.5,105,0.39,31.1,1.01,B,0
2025-01-01 21:00:00,2025-01-01,21,SZR_N1,E11,NB (to Deira),3234,3234,105.0,105,0.27,23.2,1.0,A,0
2025-01-01 22:00:00,2025-01-01,22,SZR_N1,E11,NB (to Deira),2073,2073,103.0,105,0.173,12.9,1.02,A,0
2025-01-01 23:00:00,2025-01-01,23,SZR_N1,E11,NB (to Deira),1113,1113,104.7,105,0.093,4.0,1.0,A,0
2025-01-02 00:00:00,2025-01-02,0,SZR_N1,E11,NB (to Deira),918,918,102.6,105,0.076,7.1,1.02,A,0
2025-01-02 01:00:00,2025-01-02,1,SZR_N1,E11,NB (to Deira),615,615,101.9,105,0.051,4.1,1.03,A,0
2025-01-02 02:00:00,2025-01-02,2,SZR_N1,E11,NB (to Deira),485,485,105.0,105,0.04,1.9,1.0,A,0
2025-01-02 03:00:00,2025-01-02,3,SZR_N1,E11,NB (to Deira),448,448,105.0,105,0.037,5.4,1.0,A,0
2025-01-02 04:00:00,2025-01-02,4,SZR_N1,E11,NB (to Deira),752,752,98.9,105,0.063,6.7,1.06,A,0
2025-01-02 05:00:00,2025-01-02,5,SZR_N1,E11,NB (to Deira),1958,1958,104.1,105,0.163,12.2,1.01,A,0
2025-01-02 06:00:00,2025-01-02,6,SZR_N1,E11,NB (to Deira),6625,6625,100.0,105,0.552,43.2,1.05,C,0
2025-01-02 07:00:00,2025-01-02,7,SZR_N1,E11,NB (to Deira),12600,14637,61.9,105,1.05,81.8,1.7,F,0
2025-01-02 08:00:00,2025-01-02,8,SZR_N1,E11,NB (to Deira),12600,16601,60.3,105,1.05,80.1,1.74,F,0
2025-01-02 09:00:00,2025-01-02,9,SZR_N1,E11,NB (to Deira),11293,11293,71.9,105,0.941,72.8,1.46,E,0
2025-01-02 10:00:00,2025-01-02,10,SZR_N1,E11,NB (to Deira),6969,6969,100.7,105,0.581,47.6,1.04,C,0
2025-01-02 11:00:00,2025-01-02,11,SZR_N1,E11,NB (to Deira),7659,7659,97.7,105,0.638,52.4,1.07,C,0
2025-01-02 12:00:00,2025-01-02,12,SZR_N1,E11,NB (to Deira),8190,8190,90.6,105,0.682,52.2,1.16,C,0
2025-01-02 13:00:00,2025-01-02,13,SZR_N1,E11,NB (to Deira),7409,7409,96.0,105,0.617,47.1,1.09,C,0
2025-01-02 14:00:00,2025-01-02,14,SZR_N1,E11,NB (to Deira),7867,7867,92.9,105,0.656,49.7,1.13,C,0
2025-01-02 15:00:00,2025-01-02,15,SZR_N1,E11,NB (to Deira),7551,7551,93.5,105,0.629,51.9,1.12,C,0
2025-01-02 16:00:00,2025-01-02,16,SZR_N1,E11,NB (to Deira),9657,9657,81.1,105,0.805,66.5,1.29,D,0
2025-01-02 17:00:00,2025-01-02,17,SZR_N1,E11,NB (to Deira),10104,10104,81.3,105,0.842,66.7,1.29,D,0
2025-01-02 18:00:00,2025-01-02,18,SZR_N1,E11,NB (to Deira),10886,10886,77.9,105,0.907,67.5,1.35,E,0
2025-01-02 19:00:00,2025-01-02,19,SZR_N1,E11,NB (to Deira),8579,8579,94.6,105,0.715,56.6,1.11,C,0
2025-01-02 20:00:00,2025-01-02,20,SZR_N1,E11,NB (to Deira),7732,7732,97.9,105,0.644,48.7,1.07,C,0
2025-01-02 21:00:00,2025-01-02,21,SZR_N1,E11,NB (to Deira),6147,6147,99.8,105,0.512,41.0,1.05,B,0
2025-01-02 22:00:00,2025-01-02,22,SZR_N1,E11,NB (to Deira),3817,3817,104.1,105,0.318,24.1,1.01,A,0
2025-01-02 23:00:00,2025-01-02,23,SZR_N1,E11,NB (to Deira),2241,2241,105.0,105,0.187,13.4,1.0,A,0
2025-01-03 00:00:00,2025-01-03,0,SZR_N1,E11,NB (to Deira),808,808,105.0,105,0.067,5.2,1.0,A,0
2025-01-03 01:00:00,2025-01-03,1,SZR_N1,E11,NB (to Deira),508,508,102.5,105,0.042,5.8,1.02,A,0
2025-01-03 02:00:00,2025-01-03,2,SZR_N1,E11,NB (to Deira),416,416,105.0,105,0.035,4.5,1.0,A,0
2025-01-03 03:00:00,2025-01-03,3,SZR_N1,E11,NB (to Deira),356,356,71.3,105,0.03,3.0,1.47,A,0
2025-01-03 04:00:00,2025-01-03,4,SZR_N1,E11,NB (to Deira),627,627,80.7,105,0.052,5.6,1.3,A,0
2025-01-03 05:00:00,2025-01-03,5,SZR_N1,E11,NB (to Deira),1412,1412,69.3,105,0.118,10.3,1.52,A,0
2025-01-03 06:00:00,2025-01-03,6,SZR_N1,E11,NB (to Deira),5494,5494,78.3,105,0.458,37.3,1.34,B,0
2025-01-03 07:00:00,2025-01-03,7,SZR_N1,E11,NB (to Deira),11831,11831,50.4,105,0.986,75.6,2.08,E,0
2025-01-03 08:00:00,2025-01-03,8,SZR_N1,E11,NB (to Deira),12600,13316,41.8,105,1.05,77.6,2.51,F,0
2025-01-03 09:00:00,2025-01-03,9,SZR_N1,E11,NB (to Deira),10844,10844,73.0,105,0.904,67.3,1.44,E,0
2025-01-03 10:00:00,2025-01-03,10,SZR_N1,E11,NB (to Deira),6267,6267,97.8,105,0.522,36.2,1.07,B,0
2025-01-03 11:00:00,2025-01-03,11,SZR_N1,E11,NB (to Deira),5723,5723,100.5,105,0.477,39.3,1.04,B,0
2025-01-03 12:00:00,2025-01-03,12,SZR_N1,E11,NB (to Deira),7331,7331,99.2,105,0.611,48.0,1.06,C,0
2025-01-03 13:00:00,2025-01-03,13,SZR_N1,E11,NB (to Deira),5985,5985,95.0,105,0.499,34.2,1.11,B,0
2025-01-03 14:00:00,2025-01-03,14,SZR_N1,E11,NB (to Deira),6179,6179,96.8,105,0.515,40.7,1.08,B,0
2025-01-03 15:00:00,2025-01-03,15,SZR_N1,E11,NB (to Deira),6503,6503,102.5,105,0.542,39.0,1.02,B,0
2025-01-03 16:00:00,2025-01-03,16,SZR_N1,E11,NB (to Deira),7447,7447,96.3,105,0.621,45.8,1.09,C,0
2025-01-03 17:00:00,2025-01-03,17,SZR_N1,E11,NB (to Deira),8327,8327,92.5,105,0.694,54.6,1.14,C,0
2025-01-03 18:00:00,2025-01-03,18,SZR_N1,E11,NB (to Deira),9059,9059,86.0,105,0.755,58.0,1.22,D,0
2025-01-03 19:00:00,2025-01-03,19,SZR_N1,E11,NB (to Deira),7109,7109,98.5,105,0.592,45.6,1.07,C,0
2025-01-03 20:00:00,2025-01-03,20,SZR_N1,E11,NB (to Deira),7039,7039,97.8,105,0.587,45.0,1.07,C,0
2025-01-03 21:00:00,2025-01-03,21,SZR_N1,E11,NB (to Deira),4811,4811,105.0,105,0.401,33.1,1.0,B,0
2025-01-03 22:00:00,2025-01-03,22,SZR_N1,E11,NB (to Deira),3351,3351,103.1,105,0.279,23.9,1.02,A,0
2025-01-03 23:00:00,2025-01-03,23,SZR_N1,E11,NB (to Deira),1872,1872,105.0,105,0.156,13.8,1.0,A,0
2025-01-04 00:00:00,2025-01-04,0,SZR_N1,E11,NB (to Deira),1978,1978,100.3,105,0.165,15.2,1.05,A,0
2025-01-04 01:00:00,2025-01-04,1,SZR_N1,E11,NB (to Deira),1489,1489,105.0,105,0.124,11.9,1.0,A,0
2025-01-04 02:00:00,2025-01-04,2,SZR_N1,E11,NB (to Deira),833,833,105.0,105,0.069,5.6,1.0,A,0
2025-01-04 03:00:00,2025-01-04,3,SZR_N1,E11,NB (to Deira),712,712,105.0,105,0.059,2.0,1.0,A,0
2025-01-04 04:00:00,2025-01-04,4,SZR_N1,E11,NB (to Deira),428,428,102.9,105,0.036,7.0,1.02,A,0
2025-01-04 05:00:00,2025-01-04,5,SZR_N1,E11,NB (to Deira),584,584,101.1,105,0.049,6.1,1.04,A,0
2025-01-04 06:00:00,2025-01-04,6,SZR_N1,E11,NB (to Deira),878,878,100.4,105,0.073,10.3,1.05,A,0
2025-01-04 07:00:00,2025-01-04,7,SZR_N1,E11,NB (to Deira),1612,1612,105.0,105,0.134,7.0,1.0,A,0
2025-01-04 08:00:00,2025-01-04,8,SZR_N1,E11,NB (to Deira),2565,2565,99.4,105,0.214,17.8,1.06,A,0
2025-01-04 09:00:00,2025-01-04,9,SZR_N1,E11,NB (to Deira),4543,4543,105.0,105,0.379,30.7,1.0,B,0
2025-01-04 10:00:00,2025-01-04,10,SZR_N1,E11,NB (to Deira),5362,5362,96.2,105,0.447,34.8,1.09,B,0
2025-01-04 11:00:00,2025-01-04,11,SZR_N1,E11,NB (to Deira),6977,6977,99.0,105,0.581,43.8,1.06,C,0
2025-01-04 12:00:00,2025-01-04,12,SZR_N1,E11,NB (to Deira),7227,7227,96.2,105,0.602,49.9,1.09,C,0
2025-01-04 13:00:00,2025-01-04,13,SZR_N1,E11,NB (to Deira),8110,8110,92.3,105,0.676,54.0,1.14,C,0
2025-01-04 14:00:00,2025-01-04,14,SZR_N1,E11,NB (to Deira),7375,7375,97.0,105,0.615,50.6,1.08,C,0
2025-01-04 15:00:00,2025-01-04,15,SZR_N1,E11,NB (to Deira),7143,7143,98.1,105,0.595,44.4,1.07,C,0
2025-01-04 16:00:00,2025-01-04,16,SZR_N1,E11,NB (to Deira),7548,7548,102.6,105,0.629,49.9,1.02,C,0
2025-01-04 17:00:00,2025-01-04,17,SZR_N1,E11,NB (to Deira),8971,8971,88.2,105,0.748,57.6,1.19,C,0
2025-01-04 18:00:00,2025-01-04,18,SZR_N1,E11,NB (to Deira),10745,10745,76.1,105,0.895,71.4,1.38,D,0
2025-01-04 19:00:00,2025-01-04,19,SZR_N1,E11,NB (to Deira),10215,10215,83.6,105,0.851,64.4,1.26,D,0
2025-01-04 20:00:00,2025-01-04,20,SZR_N1,E11,NB (to Deira),10988,10988,70.7,105,0.916,70.7,1.49,E,0
2025-01-04 21:00:00,2025-01-04,21,SZR_N1,E11,NB (to Deira),9197,9197,85.8,105,0.766,57.6,1.22,D,0
2025-01-04 22:00:00,2025-01-04,22,SZR_N1,E11,NB (to Deira),6348,6348,101.2,105,0.529,39.9,1.04,B,0
2025-01-04 23:00:00,2025-01-04,23,SZR_N1,E11,NB (to Deira),3350,3350,102.2,105,0.279,20.4,1.03,A,0
2025-01-05 00:00:00,2025-01-05,0,SZR_N1,E11,NB (to Deira),1896,1896,105.0,105,0.158,11.7,1.0,A,0
2025-01-05 01:00:00,2025-01-05,1,SZR_N1,E11,NB (to Deira),1549,1549,103.2,105,0.129,10.5,1.02,A,0
2025-01-05 02:00:00,2025-01-05,2,SZR_N1,E11,NB (to Deira),921,921,104.3,105,0.077,6.9,1.01,A,0
2025-01-05 03:00:00,2025-01-05,3,SZR_N1,E11,NB (to Deira),595,595,82.6,105,0.05,3.6,1.27,A,0
2025-01-05 04:00:00,2025-01-05,4,SZR_N1,E11,NB (to Deira),454,454,87.0,105,0.038,7.5,1.21,A,0
2025-01-05 05:00:00,2025-01-05,5,SZR_N1,E11,NB (to Deira),581,581,66.6,105,0.048,0.3,1.58,A,0
2025-01-05 06:00:00,2025-01-05,6,SZR_N1,E11,NB (to Deira),990,990,79.7,105,0.082,5.4,1.32,A,0
2025-01-05 07:00:00,2025-01-05,7,SZR_N1,E11,NB (to Deira),1374,1374,79.4,105,0.115,8.5,1.32,A,0
2025-01-05 08:00:00,2025-01-05,8,SZR_N1,E11,NB (to Deira),2714,2714,81.5,105,0.226,18.9,1.29,A,0
2025-01-05 09:00:00,2025-01-05,9,SZR_N1,E11,NB (to Deira),4414,4414,105.0,105,0.368,30.3,1.0,B,0
2025-01-05 10:00:00,2025-01-05,10,SZR_N1,E11,NB (to Deira),6376,6376,100.3,105,0.531,39.0,1.05,B,0
2025-01-05 11:00:00,2025-01-05,11,SZR_N1,E11,NB (to Deira),7620,7620,94.4,105,0.635,49.8,1.11,C,0
2025-01-05 12:00:00,2025-01-05,12,SZR_N1,E11,NB (to Deira),7934,7934,94.4,105,0.661,55.2,1.11,C,0
2025-01-05 13:00:00,2025-01-05,13,SZR_N1,E11,NB (to Deira),7517,7517,97.5,105,0.626,48.8,1.08,C,0
2025-01-05 14:00:00,2025-01-05,14,SZR_N1,E11,NB (to Deira),7615,7615,97.8,105,0.635,50.0,1.07,C,0
2025-01-05 15:00:00,2025-01-05,15,SZR_N1,E11,NB (to Deira),7476,7476,92.9,105,0.623,51.8,1.13,C,0
2025-01-05 16:00:00,2025-01-05,16,SZR_N1,E11,NB (to Deira),7940,7940,94.0,105,0.662,53.8,1.12,C,0
2025-01-05 17:00:00,2025-01-05,17,SZR_N1,E11,NB (to Deira),9562,9562,87.2,105,0.797,58.8,1.2,D,0
2025-01-05 18:00:00,2025-01-05,18,SZR_N1,E11,NB (to Deira),10736,11301,54.5,105,0.942,74.7,1.93,E,1
2025-01-05 19:00:00,2025-01-05,19,SZR_N1,E11,NB (to Deira),10807,10807,77.8,105,0.901,70.2,1.35,E,0
2025-01-05 20:00:00,2025-01-05,20,SZR_N1,E11,NB (to Deira),10468,11631,43.4,105,0.969,73.5,2.42,E,1
2025-01-05 21:00:00,2025-01-05,21,SZR_N1,E11,NB (to Deira),7847,8719,55.2,105,0.727,57.1,1.9,C,1
2025-01-05 22:00:00,2025-01-05,22,SZR_N1,E11,NB (to Deira),6088,6764,65.7,105,0.564,41.7,1.6,C,1
2025-01-05 23:00:00,2025-01-05,23,SZR_N1,E11,NB (to Deira),3049,3388,66.3,105,0.282,23.5,1.58,A,1
2025-01-06 00:00:00,2025-01-06,0,SZR_N1,E11,NB (to Deira),928,1031,67.3,105,0.086,6.7,1.56,A,1
2025-01-06 01:00:00,2025-01-06,1,SZR_N1,E11,NB (to Deira),588,653,66.6,105,0.054,7.9,1.58,A,1
2025-01-06 02:00:00,2025-01-06,2,SZR_N1,E11,NB (to Deira),478,478,105.0,105,0.04,0.0,1.0,A,0
2025-01-06 03:00:00,2025-01-06,3,SZR_N1,E11,NB (to Deira),430,430,85.6,105,0.036,2.5,1.23,A,0
2025-01-06 04:00:00,2025-01-06,4,SZR_N1,E11,NB (to Deira),736,736,81.6,105,0.061,7.4,1.29,A,0
2025-01-06 05:00:00,2025-01-06,5,SZR_N1,E11,NB (to Deira),1707,1707,82.2,105,0.142,10.6,1.28,A,0
2025-01-06 06:00:00,2025-01-06,6,SZR_N1,E11,NB (to Deira),5882,5882,80.1,105,0.49,39.2,1.31,B,0
2025-01-06 07:00:00,2025-01-06,7,SZR_N1,E11,NB (to Deira),11676,11676,52.7,105,0.973,78.0,1.99,E,0
2025-01-06 08:00:00,2025-01-06,8,SZR_N1,E11,NB (to Deira),12600,15012,47.3,105,1.05,81.2,2.22,F,0
2025-01-06 09:00:00,2025-01-06,9,SZR_N1,E11,NB (to Deira),12091,12091,64.8,105,1.008,79.6,1.62,F,0
2025-01-06 10:00:00,2025-01-06,10,SZR_N1,E11,NB (to Deira),6856,6856,96.7,105,0.571,42.1,1.09,C,0
2025-01-06 11:00:00,2025-01-06,11,SZR_N1,E11,NB (to Deira),7310,7310,97.4,105,0.609,46.9,1.08,C,0
2025-01-06 12:00:00,2025-01-06,12,SZR_N1,E11,NB (to Deira),7463,7463,92.2,105,0.622,49.2,1.14,C,0
2025-01-06 13:00:00,2025-01-06,13,SZR_N1,E11,NB (to Deira),7436,7436,97.7,105,0.62,49.9,1.07,C,0
2025-01-06 14:00:00,2025-01-06,14,SZR_N1,E11,NB (to Deira),7378,7378,96.9,105,0.615,46.9,1.08,C,0
2025-01-06 15:00:00,2025-01-06,15,SZR_N1,E11,NB (to Deira),8162,8162,91.9,105,0.68,51.9,1.14,C,0
2025-01-06 16:00:00,2025-01-06,16,SZR_N1,E11,NB (to Deira),9289,9289,86.3,105,0.774,62.4,1.22,D,0
2025-01-06 17:00:00,2025-01-06,17,SZR_N1,E11,NB (to Deira),9530,9530,86.2,105,0.794,63.2,1.22,D,0
2025-01-06 18:00:00,2025-01-06,18,SZR_N1,E11,NB (to Deira),8907,8907,87.1,105,0.742,60.0,1.21,C,0
2025-01-06 19:00:00,2025-01-06,19,SZR_N1,E11,NB (to Deira),8612,8612,92.0,105,0.718,56.2,1.14,C,0
2025-01-06 20:00:00,2025-01-06,20,SZR_N1,E11,NB (to Deira),7796,7796,95.4,105,0.65,46.8,1.1,C,0
2025-01-06 21:00:00,2025-01-06,21,SZR_N1,E11,NB (to Deira),5987,5987,101.0,105,0.499,37.6,1.04,B,0
2025-01-06 22:00:00,2025-01-06,22,SZR_N1,E11,NB (to Deira),4142,4142,102.8,105,0.345,25.7,1.02,A,0
2025-01-06 23:00:00,2025-01-06,23,SZR_N1,E11,NB (to Deira),2445,2445,105.0,105,0.204,18.8,1.0,A,0
2025-01-07 00:00:00,2025-01-07,0,SZR_N1,E11,NB (to Deira),1060,1060,105.0,105,0.088,4.0,1.0,A,0
2025-01-07 01:00:00,2025-01-07,1,SZR_N1,E11,NB (to Deira),685,685,104.7,105,0.057,3.4,1.0,A,0
2025-01-07 02:00:00,2025-01-07,2,SZR_N1,E11,NB (to Deira),509,509,105.0,105,0.042,4.1,1.0,A,0
2025-01-07 03:00:00,2025-01-07,3,SZR_N1,E11,NB (to Deira),514,514,104.7,105,0.043,3.0,1.0,A,0
2025-01-07 04:00:00,2025-01-07,4,SZR_N1,E11,NB (to Deira),868,868,102.8,105,0.072,6.7,1.02,A,0
2025-01-07 05:00:00,2025-01-07,5,SZR_N1,E11,NB (to Deira),2033,2033,105.0,105,0.169,13.3,1.0,A,0
2025-01-07 06:00:00,2025-01-07,6,SZR_N1,E11,NB (to Deira),6562,6562,101.8,105,0.547,44.3,1.03,B,0
2025-01-07 07:00:00,2025-01-07,7,SZR_N1,E11,NB (to Deira),12600,14682,58.9,105,1.05,80.6,1.78,F,0
2025-01-07 08:00:00,2025-01-07,8,SZR_N1,E11,NB (to Deira),12600,14449,58.6,105,1.05,82.2,1.79,F,0
2025-01-07 09:00:00,2025-01-07,9,SZR_N1,E11,NB (to Deira),12403,12403,62.0,105,1.034,80.3,1.69,F,0
2025-01-07 10:00:00,2025-01-07,10,SZR_N1,E11,NB (to Deira),7155,7155,99.9,105,0.596,48.1,1.05,C,0
2025-01-07 11:00:00,2025-01-07,11,SZR_N1,E11,NB (to Deira),7298,7298,97.5,105,0.608,48.7,1.08,C,0
2025-01-07 12:00:00,2025-01-07,12,SZR_N1,E11,NB (to Deira),8524,8524,95.8,105,0.71,57.0,1.1,C,0
2025-01-07 13:00:00,2025-01-07,13,SZR_N1,E11,NB (to Deira),8008,8008,92.6,105,0.667,49.0,1.13,C,0
2025-01-07 14:00:00,2025-01-07,14,SZR_N1,E11,NB (to Deira),7894,7894,94.9,105,0.658,54.3,1.11,C,0
2025-01-07 15:00:00,2025-01-07,15,SZR_N1,E11,NB (to Deira),8326,8326,92.6,105,0.694,52.7,1.13,C,0
2025-01-07 16:00:00,2025-01-07,16,SZR_N1,E11,NB (to Deira),9157,9157,90.9,105,0.763,57.9,1.16,D,0
2025-01-07 17:00:00,2025-01-07,17,SZR_N1,E11,NB (to Deira),10581,10581,80.6,105,0.882,63.9,1.3,D,0
2025-01-07 18:00:00,2025-01-07,18,SZR_N1,E11,NB (to Deira),10366,10366,73.9,105,0.864,64.6,1.42,D,0
2025-01-07 19:00:00,2025-01-07,19,SZR_N1,E11,NB (to Deira),8841,8841,91.2,105,0.737,60.2,1.15,C,0
2025-01-07 20:00:00,2025-01-07,20,SZR_N1,E11,NB (to Deira),7849,7849,95.7,105,0.654,50.7,1.1,C,0
2025-01-07 21:00:00,2025-01-07,21,SZR_N1,E11,NB (to Deira),6206,6206,96.3,105,0.517,43.7,1.09,B,0
2025-01-07 22:00:00,2025-01-07,22,SZR_N1,E11,NB (to Deira),4257,4257,105.0,105,0.355,27.2,1.0,B,0
2025-01-07 23:00:00,2025-01-07,23,SZR_N1,E11,NB (to Deira),2218,2218,104.2,105,0.185,17.0,1.01,A,0
2025-01-08 00:00:00,2025-01-08,0,SZR_N1,E11,NB (to Deira),1053,1053,101.8,105,0.088,5.5,1.03,A,0
2025-01-08 01:00:00,2025-01-08,1,SZR_N1,E11,NB (to Deira),681,681,103.3,105,0.057,4.8,1.02,A,0
2025-01-08 02:00:00,2025-01-08,2,SZR_N1,E11,NB (to Deira),489,489,102.5,105,0.041,0.4,1.02,A,0
2025-01-08 03:00:00,2025-01-08,3,SZR_N1,E11,NB (to Deira),476,476,105.0,105,0.04,2.2,1.0,A,0
2025-01-08 04:00:00,2025-01-08,4,SZR_N1,E11,NB (to Deira),801,801,105.0,105,0.067,4.5,1.0,A,0
2025-01-08 05:00:00,2025-01-08,5,SZR_N1,E11,NB (to Deira),1851,1851,105.0,105,0.154,12.6,1.0,A,0
2025-01-08 06:00:00,2025-01-08,6,SZR_N1,E11,NB (to Deira),5812,5812,102.5,105,0.484,38.0,1.02,B,0
2025-01-08 07:00:00,2025-01-08,7,SZR_N1,E11,NB (to Deira),12600,15981,60.6,105,1.05,80.0,1.73,F,0
2025-01-08 08:00:00,2025-01-08,8,SZR_N1,E11,NB (to Deira),12600,17422,58.8,105,1.05,80.4,1.79,F,0
2025-01-08 09:00:00,2025-01-08,9,SZR_N1,E11,NB (to Deira),11716,11716,68.2,105,0.976,73.2,1.54,E,0
2025-01-08 10:00:00,2025-01-08,10,SZR_N1,E11,NB (to Deira),7521,7521,96.7,105,0.627,47.6,1.09,C,0
2025-01-08 11:00:00,2025-01-08,11,SZR_N1,E11,NB (to Deira),7295,7295,95.7,105,0.608,44.9,1.1,C,0
2025-01-08 12:00:00,2025-01-08,12,SZR_N1,E11,NB (to Deira),7810,7810,93.8,105,0.651,52.7,1.12,C,0
2025-01-08 13:00:00,2025-01-08,13,SZR_N1,E11,NB (to Deira),7614,7614,95.5,105,0.634,49.0,1.1,C,0
2025-01-08 14:00:00,2025-01-08,14,SZR_N1,E11,NB (to Deira),7559,7559,97.6,105,0.63,46.5,1.08,C,0
2025-01-08 15:00:00,2025-01-08,15,SZR_N1,E11,NB (to Deira),7710,7710,96.3,105,0.642,50.6,1.09,C,0
2025-01-08 16:00:00,2025-01-08,16,SZR_N1,E11,NB (to Deira),9583,9583,82.7,105,0.799,63.2,1.27,D,0
2025-01-08 17:00:00,2025-01-08,17,SZR_N1,E11,NB (to Deira),9523,9523,82.8,105,0.794,60.3,1.27,D,0
2025-01-08 18:00:00,2025-01-08,18,SZR_N1,E11,NB (to Deira),10276,10276,82.1,105,0.856,68.0,1.28,D,0
2025-01-08 19:00:00,2025-01-08,19,SZR_N1,E11,NB (to Deira),9482,9482,84.2,105,0.79,61.1,1.25,D,0
2025-01-08 20:00:00,2025-01-08,20,SZR_N1,E11,NB (to Deira),8324,8324,90.3,105,0.694,55.9,1.16,C,0
2025-01-08 21:00:00,2025-01-08,21,SZR_N1,E11,NB (to Deira),6616,6616,97.9,105,0.551,42.0,1.07,C,0
2025-01-08 22:00:00,2025-01-08,22,SZR_N1,E11,NB (to Deira),3645,3645,105.0,105,0.304,25.9,1.0,A,0
2025-01-08 23:00:00,2025-01-08,23,SZR_N1,E11,NB (to Deira),2563,2563,105.0,105,0.214,20.9,1.0,A,0
2025-01-09 00:00:00,2025-01-09,0,SZR_N1,E11,NB (to Deira),1007,1007,105.0,105,0.084,6.2,1.0,A,0
2025-01-09 01:00:00,2025-01-09,1,SZR_N1,E11,NB (to Deira),608,608,101.5,105,0.051,2.6,1.03,A,0
2025-01-09 02:00:00,2025-01-09,2,SZR_N1,E11,NB (to Deira),495,495,102.7,105,0.041,2.7,1.02,A,0
2025-01-09 03:00:00,2025-01-09,3,SZR_N1,E11,NB (to Deira),483,483,70.5,105,0.04,3.4,1.49,A,0
2025-01-09 04:00:00,2025-01-09,4,SZR_N1,E11,NB (to Deira),788,788,84.3,105,0.066,3.6,1.25,A,0
2025-01-09 05:00:00,2025-01-09,5,SZR_N1,E11,NB (to Deira),1775,1775,82.0,105,0.148,12.1,1.28,A,0
2025-01-09 06:00:00,2025-01-09,6,SZR_N1,E11,NB (to Deira),5906,5906,82.2,105,0.492,40.4,1.28,B,0
2025-01-09 07:00:00,2025-01-09,7,SZR_N1,E11,NB (to Deira),12600,13998,46.3,105,1.05,83.7,2.27,F,0
2025-01-09 08:00:00,2025-01-09,8,SZR_N1,E11,NB (to Deira),12600,15524,47.5,105,1.05,78.2,2.21,F,0
2025-01-09 09:00:00,2025-01-09,9,SZR_N1,E11,NB (to Deira),12391,12391,60.9,105,1.033,80.2,1.72,F,0
2025-01-09 10:00:00,2025-01-09,10,SZR_N1,E11,NB (to Deira),7336,7336,94.1,105,0.611,47.8,1.12,C,0
2025-01-09 11:00:00,2025-01-09,11,SZR_N1,E11,NB (to Deira),7389,7389,96.5,105,0.616,46.9,1.09,C,0
