datetime,date,hour,gate_id,gate_name,latitude,longitude,crossings,toll_rate_aed,revenue_aed
2023-01-02 20:00:00,2023-01-02,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3325,4,13300
2023-01-02 21:00:00,2023-01-02,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3045,4,12180
2023-01-02 22:00:00,2023-01-02,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1851,4,7404
2023-01-02 23:00:00,2023-01-02,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1059,4,4236
2023-01-03 00:00:00,2023-01-03,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,424,4,1696
2023-01-03 01:00:00,2023-01-03,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,288,4,1152
2023-01-03 02:00:00,2023-01-03,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,215,4,860
2023-01-03 03:00:00,2023-01-03,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,234,4,936
2023-01-03 04:00:00,2023-01-03,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,376,4,1504
2023-01-03 05:00:00,2023-01-03,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,877,4,3508
2023-01-03 06:00:00,2023-01-03,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3301,4,13204
2023-01-03 07:00:00,2023-01-03,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6862,4,27448
2023-01-03 08:00:00,2023-01-03,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,8068,4,32272
2023-01-03 09:00:00,2023-01-03,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5559,4,22236
2023-01-03 10:00:00,2023-01-03,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3286,4,13144
2023-01-03 11:00:00,2023-01-03,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3432,4,13728
2023-01-03 12:00:00,2023-01-03,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3885,4,15540
2023-01-03 13:00:00,2023-01-03,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3782,4,15128
2023-01-03 14:00:00,2023-01-03,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3596,4,14384
2023-01-03 15:00:00,2023-01-03,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3996,4,15984
2023-01-03 16:00:00,2023-01-03,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4418,4,17672
2023-01-03 17:00:00,2023-01-03,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4880,4,19520
2023-01-03 18:00:00,2023-01-03,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4744,4,18976
2023-01-03 19:00:00,2023-01-03,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4386,4,17544
2023-01-03 20:00:00,2023-01-03,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4277,4,17108
2023-01-03 21:00:00,2023-01-03,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2725,4,10900
2023-01-03 22:00:00,2023-01-03,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1888,4,7552
2023-01-03 23:00:00,2023-01-03,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,986,4,3944
2023-01-04 00:00:00,2023-01-04,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,428,4,1712
2023-01-04 01:00:00,2023-01-04,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,310,4,1240
2023-01-04 02:00:00,2023-01-04,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,240,4,960
2023-01-04 03:00:00,2023-01-04,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,227,4,908
2023-01-04 04:00:00,2023-01-04,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,392,4,1568
2023-01-04 05:00:00,2023-01-04,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,959,4,3836
2023-01-04 06:00:00,2023-01-04,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2759,4,11036
2023-01-04 07:00:00,2023-01-04,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6809,4,27236
2023-01-04 08:00:00,2023-01-04,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,8321,4,33284
2023-01-04 09:00:00,2023-01-04,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5315,4,21260
2023-01-04 10:00:00,2023-01-04,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3614,4,14456
2023-01-04 11:00:00,2023-01-04,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3622,4,14488
2023-01-04 12:00:00,2023-01-04,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3789,4,15156
2023-01-04 13:00:00,2023-01-04,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3645,4,14580
2023-01-04 14:00:00,2023-01-04,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3587,4,14348
2023-01-04 15:00:00,2023-01-04,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3941,4,15764
2023-01-04 16:00:00,2023-01-04,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4674,4,18696
2023-01-04 17:00:00,2023-01-04,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4422,4,17688
2023-01-04 18:00:00,2023-01-04,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4444,4,17776
2023-01-04 19:00:00,2023-01-04,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3794,4,15176
2023-01-04 20:00:00,2023-01-04,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3889,4,15556
2023-01-04 21:00:00,2023-01-04,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2961,4,11844
2023-01-04 22:00:00,2023-01-04,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1813,4,7252
2023-01-04 23:00:00,2023-01-04,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1165,4,4660
2023-01-05 00:00:00,2023-01-05,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,447,4,1788
2023-01-05 01:00:00,2023-01-05,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,278,4,1112
2023-01-05 02:00:00,2023-01-05,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,229,4,916
2023-01-05 03:00:00,2023-01-05,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,224,4,896
2023-01-05 04:00:00,2023-01-05,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,379,4,1516
2023-01-05 05:00:00,2023-01-05,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,904,4,3616
2023-01-05 06:00:00,2023-01-05,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3421,4,13684
2023-01-05 07:00:00,2023-01-05,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6581,4,26324
2023-01-05 08:00:00,2023-01-05,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7740,4,30960
2023-01-05 09:00:00,2023-01-05,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5260,4,21040
2023-01-05 10:00:00,2023-01-05,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3320,4,13280
2023-01-05 11:00:00,2023-01-05,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3385,4,13540
2023-01-05 12:00:00,2023-01-05,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3685,4,14740
2023-01-05 13:00:00,2023-01-05,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3553,4,14212
2023-01-05 14:00:00,2023-01-05,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3690,4,14760
2023-01-05 15:00:00,2023-01-05,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3782,4,15128
2023-01-05 16:00:00,2023-01-05,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4237,4,16948
2023-01-05 17:00:00,2023-01-05,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4616,4,18464
2023-01-05 18:00:00,2023-01-05,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4741,4,18964
2023-01-05 19:00:00,2023-01-05,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4377,4,17508
2023-01-05 20:00:00,2023-01-05,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3975,4,15900
2023-01-05 21:00:00,2023-01-05,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2982,4,11928
2023-01-05 22:00:00,2023-01-05,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1731,4,6924
2023-01-05 23:00:00,2023-01-05,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1017,4,4068
2023-01-06 00:00:00,2023-01-06,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,373,4,1492
2023-01-06 01:00:00,2023-01-06,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,259,4,1036
2023-01-06 02:00:00,2023-01-06,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,181,4,724
2023-01-06 03:00:00,2023-01-06,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,198,4,792
2023-01-06 04:00:00,2023-01-06,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,317,4,1268
2023-01-06 05:00:00,2023-01-06,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,751,4,3004
2023-01-06 06:00:00,2023-01-06,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2561,4,10244
2023-01-06 07:00:00,2023-01-06,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5467,4,21868
2023-01-06 08:00:00,2023-01-06,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6577,4,26308
2023-01-06 09:00:00,2023-01-06,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5018,4,20072
2023-01-06 10:00:00,2023-01-06,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2941,4,11764
2023-01-06 11:00:00,2023-01-06,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2673,4,10692
2023-01-06 12:00:00,2023-01-06,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3317,4,13268
2023-01-06 13:00:00,2023-01-06,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3172,4,12688
2023-01-06 14:00:00,2023-01-06,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3056,4,12224
2023-01-06 15:00:00,2023-01-06,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3311,4,13244
2023-01-06 16:00:00,2023-01-06,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3810,4,15240
2023-01-06 17:00:00,2023-01-06,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3608,4,14432
2023-01-06 18:00:00,2023-01-06,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4336,4,17344
2023-01-06 19:00:00,2023-01-06,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3530,4,14120
2023-01-06 20:00:00,2023-01-06,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3042,4,12168
2023-01-06 21:00:00,2023-01-06,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2357,4,9428
2023-01-06 22:00:00,2023-01-06,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1677,4,6708
2023-01-06 23:00:00,2023-01-06,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,935,4,3740
2023-01-07 00:00:00,2023-01-07,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,877,4,3508
2023-01-07 01:00:00,2023-01-07,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,601,4,2404
2023-01-07 02:00:00,2023-01-07,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,424,4,1696
2023-01-07 03:00:00,2023-01-07,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,310,4,1240
2023-01-07 04:00:00,2023-01-07,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,215,4,860
2023-01-07 05:00:00,2023-01-07,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,312,4,1248
2023-01-07 06:00:00,2023-01-07,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,413,4,1652
2023-01-07 07:00:00,2023-01-07,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,702,4,2808
2023-01-07 08:00:00,2023-01-07,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1364,4,5456
2023-01-07 09:00:00,2023-01-07,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2055,4,8220
2023-01-07 10:00:00,2023-01-07,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2678,4,10712
2023-01-07 11:00:00,2023-01-07,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3254,4,13016
2023-01-07 12:00:00,2023-01-07,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3476,4,13904
2023-01-07 13:00:00,2023-01-07,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3537,4,14148
2023-01-07 14:00:00,2023-01-07,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3406,4,13624
2023-01-07 15:00:00,2023-01-07,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3417,4,13668
2023-01-07 16:00:00,2023-01-07,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3722,4,14888
2023-01-07 17:00:00,2023-01-07,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4297,4,17188
2023-01-07 18:00:00,2023-01-07,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4627,4,18508
2023-01-07 19:00:00,2023-01-07,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5057,4,20228
2023-01-07 20:00:00,2023-01-07,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4530,4,18120
2023-01-07 21:00:00,2023-01-07,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3715,4,14860
2023-01-07 22:00:00,2023-01-07,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2652,4,10608
2023-01-07 23:00:00,2023-01-07,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1481,4,5924
2023-01-08 00:00:00,2023-01-08,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,871,4,3484
2023-01-08 01:00:00,2023-01-08,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,692,4,2768
2023-01-08 02:00:00,2023-01-08,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,463,4,1852
2023-01-08 03:00:00,2023-01-08,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,316,4,1264
2023-01-08 04:00:00,2023-01-08,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,223,4,892
2023-01-08 05:00:00,2023-01-08,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,290,4,1160
2023-01-08 06:00:00,2023-01-08,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,461,4,1844
2023-01-08 07:00:00,2023-01-08,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,750,4,3000
2023-01-08 08:00:00,2023-01-08,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1455,4,5820
2023-01-08 09:00:00,2023-01-08,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2137,4,8548
2023-01-08 10:00:00,2023-01-08,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2709,4,10836
2023-01-08 11:00:00,2023-01-08,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3579,4,14316
2023-01-08 12:00:00,2023-01-08,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3785,4,15140
2023-01-08 13:00:00,2023-01-08,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3908,4,15632
2023-01-08 14:00:00,2023-01-08,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3529,4,14116
2023-01-08 15:00:00,2023-01-08,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3498,4,13992
2023-01-08 16:00:00,2023-01-08,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3843,4,15372
2023-01-08 17:00:00,2023-01-08,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4560,4,18240
2023-01-08 18:00:00,2023-01-08,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4838,4,19352
2023-01-08 19:00:00,2023-01-08,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5061,4,20244
2023-01-08 20:00:00,2023-01-08,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4704,4,18816
2023-01-08 21:00:00,2023-01-08,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4188,4,16752
2023-01-08 22:00:00,2023-01-08,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2816,4,11264
2023-01-08 23:00:00,2023-01-08,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1503,4,6012
2023-01-09 00:00:00,2023-01-09,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,458,4,1832
2023-01-09 01:00:00,2023-01-09,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,282,4,1128
2023-01-09 02:00:00,2023-01-09,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,212,4,848
2023-01-09 03:00:00,2023-01-09,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,219,4,876
2023-01-09 04:00:00,2023-01-09,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,348,4,1392
2023-01-09 05:00:00,2023-01-09,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,895,4,3580
2023-01-09 06:00:00,2023-01-09,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,2975,4,11900
2023-01-09 07:00:00,2023-01-09,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6449,4,25796
2023-01-09 08:00:00,2023-01-09,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7557,4,30228
2023-01-09 09:00:00,2023-01-09,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4798,4,19192
2023-01-09 10:00:00,2023-01-09,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3476,4,13904
2023-01-09 11:00:00,2023-01-09,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3443,4,13772
2023-01-09 12:00:00,2023-01-09,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3817,4,15268
2023-01-09 13:00:00,2023-01-09,13,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3582,4,14328
2023-01-09 14:00:00,2023-01-09,14,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3482,4,13928
2023-01-09 15:00:00,2023-01-09,15,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3752,4,15008
2023-01-09 16:00:00,2023-01-09,16,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4234,4,16936
2023-01-09 17:00:00,2023-01-09,17,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4124,4,16496
2023-01-09 18:00:00,2023-01-09,18,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4193,4,16772
2023-01-09 19:00:00,2023-01-09,19,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,4231,4,16924
2023-01-09 20:00:00,2023-01-09,20,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3760,4,15040
2023-01-09 21:00:00,2023-01-09,21,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3011,4,12044
2023-01-09 22:00:00,2023-01-09,22,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,1865,4,7460
2023-01-09 23:00:00,2023-01-09,23,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,970,4,3880
2023-01-10 00:00:00,2023-01-10,0,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,453,4,1812
2023-01-10 01:00:00,2023-01-10,1,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,324,4,1296
2023-01-10 02:00:00,2023-01-10,2,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,231,4,924
2023-01-10 03:00:00,2023-01-10,3,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,231,4,924
2023-01-10 04:00:00,2023-01-10,4,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,411,4,1644
2023-01-10 05:00:00,2023-01-10,5,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,878,4,3512
2023-01-10 06:00:00,2023-01-10,6,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3026,4,12104
2023-01-10 07:00:00,2023-01-10,7,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,6816,4,27264
2023-01-10 08:00:00,2023-01-10,8,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,7507,4,30028
2023-01-10 09:00:00,2023-01-10,9,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,5574,4,22296
2023-01-10 10:00:00,2023-01-10,10,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3410,4,13640
2023-01-10 11:00:00,2023-01-10,11,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3372,4,13488
2023-01-10 12:00:00,2023-01-10,12,SLK_GARHOUD,Al Garhoud Bridge,25.233,55.33,3811,4,15244
